time(UTC),id,Month,Day,Hour,Irr,Text,Weekday
2005-07-15 09:00:00+00:00,4690,7,15,10,719.0,29.02,1
2005-07-15 10:00:00+00:00,4691,7,15,11,819.0,29.47,1
2005-07-15 11:00:00+00:00,4692,7,15,12,625.0,29.91,1
2005-07-15 12:00:00+00:00,4693,7,15,13,921.0,30.41,1
2005-07-15 13:00:00+00:00,4694,7,15,14,598.0,30.91,1
2005-07-15 14:00:00+00:00,4695,7,15,15,256.0,31.41,1
2005-07-15 15:00:00+00:00,4696,7,15,16,261.0,30.54,1
2005-07-15 16:00:00+00:00,4697,7,15,17,112.0,29.66,1
2005-07-15 17:00:00+00:00,4698,7,15,18,65.0,28.79,1
2005-07-15 18:00:00+00:00,4699,7,15,19,67.0,27.68,1
2005-07-15 19:00:00+00:00,4700,7,15,20,22.0,26.57,1
2005-07-15 20:00:00+00:00,4701,7,15,21,0.0,25.46,1
2005-07-15 21:00:00+00:00,4702,7,15,22,0.0,25.12,1
2005-07-15 22:00:00+00:00,4703,7,15,23,0.0,24.78,1
2005-07-15 23:00:00+00:00,4704,7,15,24,0.0,24.44,1
2005-07-16 00:00:00+00:00,4705,7,16,1,0.0,23.33,0
2005-07-16 01:00:00+00:00,4706,7,16,2,0.0,22.22,0
2005-07-16 02:00:00+00:00,4707,7,16,3,0.0,21.11,0
2005-07-16 03:00:00+00:00,4708,7,16,4,0.0,21.71,0
2005-07-16 04:00:00+00:00,4709,7,16,5,0.0,22.31,0
2005-07-16 05:00:00+00:00,4710,7,16,6,70.0,22.91,0
2005-07-16 06:00:00+00:00,4711,7,16,7,228.0,25.1,0
2005-07-16 07:00:00+00:00,4712,7,16,8,422.0,27.28,0
2005-07-16 08:00:00+00:00,4713,7,16,9,589.0,29.47,0
2005-07-16 09:00:00+00:00,4714,7,16,10,741.0,30.56,0
2005-07-16 10:00:00+00:00,4715,7,16,11,855.0,31.65,0
2005-07-16 11:00:00+00:00,4716,7,16,12,948.0,32.74,0
2005-07-16 12:00:00+00:00,4717,7,16,13,955.0,33.03,0
2005-07-16 13:00:00+00:00,4718,7,16,14,890.0,33.32,0
2005-07-16 14:00:00+00:00,4719,7,16,15,846.0,33.61,0
2005-07-16 15:00:00+00:00,4720,7,16,16,703.0,32.82,0
2005-07-16 16:00:00+00:00,4721,7,16,17,544.0,32.04,0
2005-07-16 17:00:00+00:00,4722,7,16,18,358.0,31.25,0
2005-07-16 18:00:00+00:00,4723,7,16,19,179.0,29.78,0
2005-07-16 19:00:00+00:00,4724,7,16,20,22.0,28.32,0
2005-07-16 20:00:00+00:00,4725,7,16,21,0.0,26.86,0
2005-07-16 21:00:00+00:00,4726,7,16,22,0.0,25.7,0
2005-07-16 22:00:00+00:00,4727,7,16,23,0.0,24.53,0
2005-07-16 23:00:00+00:00,4728,7,16,24,0.0,23.37,0
2005-07-17 00:00:00+00:00,4729,7,17,1,0.0,22.69,0
2005-07-17 01:00:00+00:00,4730,7,17,2,0.0,22.02,0
2005-07-17 02:00:00+00:00,4731,7,17,3,0.0,21.34,0
2005-07-17 03:00:00+00:00,4732,7,17,4,0.0,22.02,0
2005-07-17 04:00:00+00:00,4733,7,17,5,0.0,22.69,0
2005-07-17 05:00:00+00:00,4734,7,17,6,56.0,23.37,0
2005-07-17 06:00:00+00:00,4735,7,17,7,213.0,24.33,0
2005-07-17 07:00:00+00:00,4736,7,17,8,289.0,25.28,0
2005-07-17 08:00:00+00:00,4737,7,17,9,574.0,26.24,0
2005-07-17 09:00:00+00:00,4738,7,17,10,731.0,25.14,0
2005-07-17 10:00:00+00:00,4739,7,17,11,174.0,24.04,0
2005-07-17 11:00:00+00:00,4740,7,17,12,912.0,22.94,0
2005-07-17 12:00:00+00:00,4741,7,17,13,430.0,22.72,0
2005-07-17 13:00:00+00:00,4742,7,17,14,81.0,22.49,0
2005-07-17 14:00:00+00:00,4743,7,17,15,73.0,22.26,0
2005-07-17 15:00:00+00:00,4744,7,17,16,62.0,22.05,0
2005-07-17 16:00:00+00:00,4745,7,17,17,117.0,21.84,0
2005-07-17 17:00:00+00:00,4746,7,17,18,59.0,21.63,0
2005-07-17 18:00:00+00:00,4747,7,17,19,22.0,20.7,0
2005-07-17 19:00:00+00:00,4748,7,17,20,3.0,19.78,0
2005-07-17 20:00:00+00:00,4749,7,17,21,0.0,18.86,0
2005-07-17 21:00:00+00:00,4750,7,17,22,0.0,18.38,0
2005-07-17 22:00:00+00:00,4751,7,17,23,0.0,17.89,0
2005-07-17 23:00:00+00:00,4752,7,17,24,0.0,17.41,0
2005-07-18 00:00:00+00:00,4753,7,18,1,0.0,16.68,1
2005-07-18 01:00:00+00:00,4754,7,18,2,0.0,15.95,1
2005-07-18 02:00:00+00:00,4755,7,18,3,0.0,15.22,1
2005-07-18 03:00:00+00:00,4756,7,18,4,0.0,15.8,1
2005-07-18 04:00:00+00:00,4757,7,18,5,0.0,16.38,1
2005-07-18 05:00:00+00:00,4758,7,18,6,26.0,16.96,1
2005-07-18 06:00:00+00:00,4759,7,18,7,86.0,17.46,1
2005-07-18 07:00:00+00:00,4760,7,18,8,89.0,17.96,1
2005-07-18 08:00:00+00:00,4761,7,18,9,404.0,18.46,1
2005-07-18 09:00:00+00:00,4762,7,18,10,382.0,19.54,1
2005-07-18 10:00:00+00:00,4763,7,18,11,608.0,20.62,1
2005-07-18 11:00:00+00:00,4764,7,18,12,466.0,21.7,1
2005-07-18 12:00:00+00:00,4765,7,18,13,875.0,22.29,1
2005-07-18 13:00:00+00:00,4766,7,18,14,605.0,22.87,1
2005-07-18 14:00:00+00:00,4767,7,18,15,781.0,23.46,1
2005-07-18 15:00:00+00:00,4768,7,18,16,696.0,22.87,1
2005-07-18 16:00:00+00:00,4769,7,18,17,541.0,22.27,1
2005-07-18 17:00:00+00:00,4770,7,18,18,353.0,21.68,1
2005-07-18 18:00:00+00:00,4771,7,18,19,181.0,20.16,1
2005-07-18 19:00:00+00:00,4772,7,18,20,20.0,18.64,1
2005-07-18 20:00:00+00:00,4773,7,18,21,0.0,17.12,1
2005-07-18 21:00:00+00:00,4774,7,18,22,0.0,16.64,1
2005-07-18 22:00:00+00:00,4775,7,18,23,0.0,16.17,1
2005-07-18 23:00:00+00:00,4776,7,18,24,0.0,15.69,1
2005-07-19 00:00:00+00:00,4777,7,19,1,0.0,15.25,1
2005-07-19 01:00:00+00:00,4778,7,19,2,0.0,14.8,1
2005-07-19 02:00:00+00:00,4779,7,19,3,0.0,14.36,1
2005-07-19 03:00:00+00:00,4780,7,19,4,0.0,15.01,1
2005-07-19 04:00:00+00:00,4781,7,19,5,0.0,15.67,1
2005-07-19 05:00:00+00:00,4782,7,19,6,68.0,16.32,1
2005-07-19 06:00:00+00:00,4783,7,19,7,233.0,17.71,1
2005-07-19 07:00:00+00:00,4784,7,19,8,420.0,19.1,1
2005-07-19 08:00:00+00:00,4785,7,19,9,576.0,20.49,1
2005-07-19 09:00:00+00:00,4786,7,19,10,744.0,21.52,1
2005-07-19 10:00:00+00:00,4787,7,19,11,841.0,22.56,1
2005-07-19 11:00:00+00:00,4788,7,19,12,893.0,23.59,1
2005-07-19 12:00:00+00:00,4789,7,19,13,931.0,23.88,1
2005-07-19 13:00:00+00:00,4790,7,19,14,881.0,24.17,1
2005-07-19 14:00:00+00:00,4791,7,19,15,819.0,24.46,1
2005-07-19 15:00:00+00:00,4792,7,19,16,672.0,23.67,1
2005-07-19 16:00:00+00:00,4793,7,19,17,496.0,22.88,1
2005-07-19 17:00:00+00:00,4794,7,19,18,338.0,22.09,1
2005-07-19 18:00:00+00:00,4795,7,19,19,178.0,20.66,1
2005-07-19 19:00:00+00:00,4796,7,19,20,19.0,19.23,1
2005-07-19 20:00:00+00:00,4797,7,19,21,0.0,17.8,1
2005-07-19 21:00:00+00:00,4798,7,19,22,0.0,17.32,1
2005-07-19 22:00:00+00:00,4799,7,19,23,0.0,16.84,1
2005-07-19 23:00:00+00:00,4800,7,19,24,0.0,16.36,1
2005-07-20 00:00:00+00:00,4801,7,20,1,0.0,15.99,1
2005-07-20 01:00:00+00:00,4802,7,20,2,0.0,15.62,1
2005-07-20 02:00:00+00:00,4803,7,20,3,0.0,15.25,1
2005-07-20 03:00:00+00:00,4804,7,20,4,0.0,15.64,1
2005-07-20 04:00:00+00:00,4805,7,20,5,0.0,16.02,1
2005-07-20 05:00:00+00:00,4806,7,20,6,32.0,16.41,1
2005-07-20 06:00:00+00:00,4807,7,20,7,197.0,17.48,1
2005-07-20 07:00:00+00:00,4808,7,20,8,404.0,18.54,1
2005-07-20 08:00:00+00:00,4809,7,20,9,587.0,19.61,1
2005-07-20 09:00:00+00:00,4810,7,20,10,746.0,20.69,1
2005-07-20 10:00:00+00:00,4811,7,20,11,806.0,21.78,1
2005-07-20 11:00:00+00:00,4812,7,20,12,811.0,22.86,1
2005-07-20 12:00:00+00:00,4813,7,20,13,873.0,23.42,1
2005-07-20 13:00:00+00:00,4814,7,20,14,755.0,23.98,1
2005-07-20 14:00:00+00:00,4815,7,20,15,796.0,24.54,1
2005-07-20 15:00:00+00:00,4816,7,20,16,648.0,23.84,1
2005-07-20 16:00:00+00:00,4817,7,20,17,480.0,23.15,1
2005-07-20 17:00:00+00:00,4818,7,20,18,336.0,22.45,1
2005-07-20 18:00:00+00:00,4819,7,20,19,176.0,20.9,1
2005-07-20 19:00:00+00:00,4820,7,20,20,18.0,19.35,1
2005-07-20 20:00:00+00:00,4821,7,20,21,0.0,17.81,1
2005-07-20 21:00:00+00:00,4822,7,20,22,0.0,17.3,1
2005-07-20 22:00:00+00:00,4823,7,20,23,0.0,16.79,1
2005-07-20 23:00:00+00:00,4824,7,20,24,0.0,16.28,1
2005-07-21 00:00:00+00:00,4825,7,21,1,0.0,15.83,1
2005-07-21 01:00:00+00:00,4826,7,21,2,0.0,15.39,1
2005-07-21 02:00:00+00:00,4827,7,21,3,0.0,14.94,1
2005-07-21 03:00:00+00:00,4828,7,21,4,0.0,15.47,1
2005-07-21 04:00:00+00:00,4829,7,21,5,0.0,15.99,1
2005-07-21 05:00:00+00:00,4830,7,21,6,68.0,16.52,1
2005-07-21 06:00:00+00:00,4831,7,21,7,233.0,17.93,1
2005-07-21 07:00:00+00:00,4832,7,21,8,426.0,19.34,1
2005-07-21 08:00:00+00:00,4833,7,21,9,600.0,20.76,1
2005-07-21 09:00:00+00:00,4834,7,21,10,744.0,21.64,1
2005-07-21 10:00:00+00:00,4835,7,21,11,881.0,22.53,1
2005-07-21 11:00:00+00:00,4836,7,21,12,920.0,23.41,1
2005-07-21 12:00:00+00:00,4837,7,21,13,928.0,23.74,1
2005-07-21 13:00:00+00:00,4838,7,21,14,754.0,24.07,1
2005-07-21 14:00:00+00:00,4839,7,21,15,736.0,24.4,1
2005-07-21 15:00:00+00:00,4840,7,21,16,684.0,23.62,1
2005-07-21 16:00:00+00:00,4841,7,21,17,498.0,22.84,1
2005-07-21 17:00:00+00:00,4842,7,21,18,332.0,22.06,1
2005-07-21 18:00:00+00:00,4843,7,21,19,168.0,20.61,1
2005-07-21 19:00:00+00:00,4844,7,21,20,16.0,19.16,1
2005-07-21 20:00:00+00:00,4845,7,21,21,0.0,17.71,1
2005-07-21 21:00:00+00:00,4846,7,21,22,0.0,17.19,1
2005-07-21 22:00:00+00:00,4847,7,21,23,0.0,16.66,1
2005-07-21 23:00:00+00:00,4848,7,21,24,0.0,16.14,1
2005-07-22 00:00:00+00:00,4849,7,22,1,0.0,15.39,1
2005-07-22 01:00:00+00:00,4850,7,22,2,0.0,14.63,1
2005-07-22 02:00:00+00:00,4851,7,22,3,0.0,13.88,1
2005-07-22 03:00:00+00:00,4852,7,22,4,0.0,14.52,1
2005-07-22 04:00:00+00:00,4853,7,22,5,0.0,15.16,1
2005-07-22 05:00:00+00:00,4854,7,22,6,65.0,15.8,1
2005-07-22 06:00:00+00:00,4855,7,22,7,231.0,17.31,1
2005-07-22 07:00:00+00:00,4856,7,22,8,398.0,18.82,1
2005-07-22 08:00:00+00:00,4857,7,22,9,306.0,20.33,1
2005-07-22 09:00:00+00:00,4858,7,22,10,438.0,21.25,1
2005-07-22 10:00:00+00:00,4859,7,22,11,359.0,22.17,1
2005-07-22 11:00:00+00:00,4860,7,22,12,334.0,23.09,1
2005-07-22 12:00:00+00:00,4861,7,22,13,240.0,23.34,1
2005-07-22 13:00:00+00:00,4862,7,22,14,318.0,23.59,1
2005-07-22 14:00:00+00:00,4863,7,22,15,283.0,23.84,1
2005-07-22 15:00:00+00:00,4864,7,22,16,294.0,23.49,1
2005-07-22 16:00:00+00:00,4865,7,22,17,424.0,23.14,1
2005-07-22 17:00:00+00:00,4866,7,22,18,304.0,22.79,1
2005-07-22 18:00:00+00:00,4867,7,22,19,102.0,21.96,1
2005-07-22 19:00:00+00:00,4868,7,22,20,16.0,21.14,1
2005-07-22 20:00:00+00:00,4869,7,22,21,0.0,20.32,1
2005-07-22 21:00:00+00:00,4870,7,22,22,0.0,19.45,1
2005-07-22 22:00:00+00:00,4871,7,22,23,0.0,18.59,1
2005-07-22 23:00:00+00:00,4872,7,22,24,0.0,17.72,1
2005-07-23 00:00:00+00:00,4873,7,23,1,0.0,17.54,0
2005-07-23 01:00:00+00:00,4874,7,23,2,0.0,17.36,0
2005-07-23 02:00:00+00:00,4875,7,23,3,0.0,17.18,0
2005-07-23 03:00:00+00:00,4876,7,23,4,0.0,17.78,0
2005-07-23 04:00:00+00:00,4877,7,23,5,0.0,18.38,0
2005-07-23 05:00:00+00:00,4878,7,23,6,11.0,18.98,0
2005-07-23 06:00:00+00:00,4879,7,23,7,92.0,20.7,0
2005-07-23 07:00:00+00:00,4880,7,23,8,100.0,22.41,0
2005-07-23 08:00:00+00:00,4881,7,23,9,177.0,24.13,0
2005-07-23 09:00:00+00:00,4882,7,23,10,239.0,25.4,0
2005-07-23 10:00:00+00:00,4883,7,23,11,524.0,26.68,0
2005-07-23 11:00:00+00:00,4884,7,23,12,582.0,27.95,0
2005-07-23 12:00:00+00:00,4885,7,23,13,761.0,28.38,0
2005-07-23 13:00:00+00:00,4886,7,23,14,443.0,28.8,0
2005-07-23 14:00:00+00:00,4887,7,23,15,467.0,29.23,0
2005-07-23 15:00:00+00:00,4888,7,23,16,367.0,28.62,0
2005-07-23 16:00:00+00:00,4889,7,23,17,514.0,28.0,0
2005-07-23 17:00:00+00:00,4890,7,23,18,260.0,27.39,0
2005-07-23 18:00:00+00:00,4891,7,23,19,63.0,26.33,0
2005-07-23 19:00:00+00:00,4892,7,23,20,0.0,25.27,0
2005-07-23 20:00:00+00:00,4893,7,23,21,0.0,24.21,0
2005-07-23 21:00:00+00:00,4894,7,23,22,0.0,23.69,0
2005-07-23 22:00:00+00:00,4895,7,23,23,0.0,23.17,0
2005-07-23 23:00:00+00:00,4896,7,23,24,0.0,22.65,0
2005-07-24 00:00:00+00:00,4897,7,24,1,0.0,21.64,0
2005-07-24 01:00:00+00:00,4898,7,24,2,0.0,20.62,0
2005-07-24 02:00:00+00:00,4899,7,24,3,0.0,19.61,0
2005-07-24 03:00:00+00:00,4900,7,24,4,0.0,20.18,0
2005-07-24 04:00:00+00:00,4901,7,24,5,0.0,20.76,0
2005-07-24 05:00:00+00:00,4902,7,24,6,65.0,21.33,0
2005-07-24 06:00:00+00:00,4903,7,24,7,179.0,22.62,0
2005-07-24 07:00:00+00:00,4904,7,24,8,307.0,23.9,0
2005-07-24 08:00:00+00:00,4905,7,24,9,499.0,25.19,0
2005-07-24 09:00:00+00:00,4906,7,24,10,634.0,25.86,0
2005-07-24 10:00:00+00:00,4907,7,24,11,85.0,26.54,0
2005-07-24 11:00:00+00:00,4908,7,24,12,274.0,27.21,0
2005-07-24 12:00:00+00:00,4909,7,24,13,632.0,26.52,0
2005-07-24 13:00:00+00:00,4910,7,24,14,331.0,25.82,0
2005-07-24 14:00:00+00:00,4911,7,24,15,448.0,25.12,0
2005-07-24 15:00:00+00:00,4912,7,24,16,237.0,24.42,0
2005-07-24 16:00:00+00:00,4913,7,24,17,231.0,23.71,0
2005-07-24 17:00:00+00:00,4914,7,24,18,326.0,23.01,0
2005-07-24 18:00:00+00:00,4915,7,24,19,122.0,22.06,0
2005-07-24 19:00:00+00:00,4916,7,24,20,0.0,21.11,0
2005-07-24 20:00:00+00:00,4917,7,24,21,0.0,20.16,0
2005-07-24 21:00:00+00:00,4918,7,24,22,0.0,19.95,0
2005-07-24 22:00:00+00:00,4919,7,24,23,0.0,19.74,0
2005-07-24 23:00:00+00:00,4920,7,24,24,0.0,19.53,0
2005-07-25 00:00:00+00:00,4921,7,25,1,0.0,19.3,1
2005-07-25 01:00:00+00:00,4922,7,25,2,0.0,19.07,1
2005-07-25 02:00:00+00:00,4923,7,25,3,0.0,18.84,1
2005-07-25 03:00:00+00:00,4924,7,25,4,0.0,19.4,1
2005-07-25 04:00:00+00:00,4925,7,25,5,0.0,19.96,1
2005-07-25 05:00:00+00:00,4926,7,25,6,46.0,20.52,1
2005-07-25 06:00:00+00:00,4927,7,25,7,183.0,21.59,1
2005-07-25 07:00:00+00:00,4928,7,25,8,362.0,22.66,1
2005-07-25 08:00:00+00:00,4929,7,25,9,566.0,23.74,1
2005-07-25 09:00:00+00:00,4930,7,25,10,719.0,25.17,1
2005-07-25 10:00:00+00:00,4931,7,25,11,843.0,26.6,1
2005-07-25 11:00:00+00:00,4932,7,25,12,833.0,28.03,1
2005-07-25 12:00:00+00:00,4933,7,25,13,773.0,28.53,1
2005-07-25 13:00:00+00:00,4934,7,25,14,519.0,29.03,1
2005-07-25 14:00:00+00:00,4935,7,25,15,548.0,29.53,1
2005-07-25 15:00:00+00:00,4936,7,25,16,690.0,28.93,1
2005-07-25 16:00:00+00:00,4937,7,25,17,524.0,28.33,1
2005-07-25 17:00:00+00:00,4938,7,25,18,337.0,27.73,1
2005-07-25 18:00:00+00:00,4939,7,25,19,162.0,26.42,1
2005-07-25 19:00:00+00:00,4940,7,25,20,0.0,25.11,1
2005-07-25 20:00:00+00:00,4941,7,25,21,0.0,23.8,1
2005-07-25 21:00:00+00:00,4942,7,25,22,0.0,22.98,1
2005-07-25 22:00:00+00:00,4943,7,25,23,0.0,22.15,1
2005-07-25 23:00:00+00:00,4944,7,25,24,0.0,21.33,1
2005-07-26 00:00:00+00:00,4945,7,26,1,0.0,20.79,1
2005-07-26 01:00:00+00:00,4946,7,26,2,0.0,20.24,1
2005-07-26 02:00:00+00:00,4947,7,26,3,0.0,19.7,1
2005-07-26 03:00:00+00:00,4948,7,26,4,0.0,20.59,1
2005-07-26 04:00:00+00:00,4949,7,26,5,0.0,21.47,1
2005-07-26 05:00:00+00:00,4950,7,26,6,43.0,22.36,1
2005-07-26 06:00:00+00:00,4951,7,26,7,218.0,24.28,1
2005-07-26 07:00:00+00:00,4952,7,26,8,379.0,26.2,1
2005-07-26 08:00:00+00:00,4953,7,26,9,476.0,28.12,1
2005-07-26 09:00:00+00:00,4954,7,26,10,717.0,29.31,1
2005-07-26 10:00:00+00:00,4955,7,26,11,832.0,30.51,1
2005-07-26 11:00:00+00:00,4956,7,26,12,886.0,31.7,1
2005-07-26 12:00:00+00:00,4957,7,26,13,914.0,32.09,1
2005-07-26 13:00:00+00:00,4958,7,26,14,879.0,32.47,1
2005-07-26 14:00:00+00:00,4959,7,26,15,798.0,32.85,1
2005-07-26 15:00:00+00:00,4960,7,26,16,674.0,31.92,1
2005-07-26 16:00:00+00:00,4961,7,26,17,508.0,30.98,1
2005-07-26 17:00:00+00:00,4962,7,26,18,334.0,30.05,1
2005-07-26 18:00:00+00:00,4963,7,26,19,153.0,28.49,1
2005-07-26 19:00:00+00:00,4964,7,26,20,0.0,26.93,1
2005-07-26 20:00:00+00:00,4965,7,26,21,0.0,25.37,1
2005-07-26 21:00:00+00:00,4966,7,26,22,0.0,24.41,1
2005-07-26 22:00:00+00:00,4967,7,26,23,0.0,23.45,1
2005-07-26 23:00:00+00:00,4968,7,26,24,0.0,22.49,1
2005-07-27 00:00:00+00:00,4969,7,27,1,0.0,22.13,1
2005-07-27 01:00:00+00:00,4970,7,27,2,0.0,21.76,1
2005-07-27 02:00:00+00:00,4971,7,27,3,0.0,21.4,1
2005-07-27 03:00:00+00:00,4972,7,27,4,0.0,21.92,1
2005-07-27 04:00:00+00:00,4973,7,27,5,0.0,22.43,1
2005-07-27 05:00:00+00:00,4974,7,27,6,56.0,22.95,1
2005-07-27 06:00:00+00:00,4975,7,27,7,208.0,25.02,1
2005-07-27 07:00:00+00:00,4976,7,27,8,390.0,27.09,1
2005-07-27 08:00:00+00:00,4977,7,27,9,561.0,29.16,1
2005-07-27 09:00:00+00:00,4978,7,27,10,707.0,30.44,1
2005-07-27 10:00:00+00:00,4979,7,27,11,825.0,31.73,1
2005-07-27 11:00:00+00:00,4980,7,27,12,894.0,33.01,1
2005-07-27 12:00:00+00:00,4981,7,27,13,907.0,33.34,1
2005-07-27 13:00:00+00:00,4982,7,27,14,838.0,33.66,1
2005-07-27 14:00:00+00:00,4983,7,27,15,792.0,33.98,1
2005-07-27 15:00:00+00:00,4984,7,27,16,671.0,33.04,1
2005-07-27 16:00:00+00:00,4985,7,27,17,505.0,32.11,1
2005-07-27 17:00:00+00:00,4986,7,27,18,330.0,31.17,1
2005-07-27 18:00:00+00:00,4987,7,27,19,150.0,29.29,1
2005-07-27 19:00:00+00:00,4988,7,27,20,0.0,27.41,1
2005-07-27 20:00:00+00:00,4989,7,27,21,0.0,25.54,1
2005-07-27 21:00:00+00:00,4990,7,27,22,0.0,24.55,1
2005-07-27 22:00:00+00:00,4991,7,27,23,0.0,23.56,1
2005-07-27 23:00:00+00:00,4992,7,27,24,0.0,22.57,1
2005-07-28 00:00:00+00:00,4993,7,28,1,0.0,22.1,1
2005-07-28 01:00:00+00:00,4994,7,28,2,0.0,21.64,1
2005-07-28 02:00:00+00:00,4995,7,28,3,0.0,21.17,1
2005-07-28 03:00:00+00:00,4996,7,28,4,0.0,21.7,1
2005-07-28 04:00:00+00:00,4997,7,28,5,0.0,22.22,1
2005-07-28 05:00:00+00:00,4998,7,28,6,37.0,22.75,1
2005-07-28 06:00:00+00:00,4999,7,28,7,180.0,24.57,1
2005-07-28 07:00:00+00:00,5000,7,28,8,381.0,26.39,1
2005-07-28 08:00:00+00:00,5001,7,28,9,528.0,28.22,1
2005-07-28 09:00:00+00:00,5002,7,28,10,134.0,28.49,1
2005-07-28 10:00:00+00:00,5003,7,28,11,572.0,28.75,1
2005-07-28 11:00:00+00:00,5004,7,28,12,615.0,29.02,1
2005-07-28 12:00:00+00:00,5005,7,28,13,677.0,28.83,1
2005-07-28 13:00:00+00:00,5006,7,28,14,506.0,28.64,1
2005-07-28 14:00:00+00:00,5007,7,28,15,284.0,28.45,1
2005-07-28 15:00:00+00:00,5008,7,28,16,606.0,27.07,1
2005-07-28 16:00:00+00:00,5009,7,28,17,385.0,25.7,1
2005-07-28 17:00:00+00:00,5010,7,28,18,272.0,24.32,1
2005-07-28 18:00:00+00:00,5011,7,28,19,56.0,23.4,1
2005-07-28 19:00:00+00:00,5012,7,28,20,0.0,22.48,1
2005-07-28 20:00:00+00:00,5013,7,28,21,0.0,21.56,1
2005-07-28 21:00:00+00:00,5014,7,28,22,0.0,21.22,1
2005-07-28 22:00:00+00:00,5015,7,28,23,0.0,20.89,1
2005-07-28 23:00:00+00:00,5016,7,28,24,0.0,20.55,1
2005-07-29 00:00:00+00:00,5017,7,29,1,0.0,19.91,1
2005-07-29 01:00:00+00:00,5018,7,29,2,0.0,19.27,1
2005-07-29 02:00:00+00:00,5019,7,29,3,0.0,18.63,1
2005-07-29 03:00:00+00:00,5020,7,29,4,0.0,18.85,1
2005-07-29 04:00:00+00:00,5021,7,29,5,0.0,19.07,1
2005-07-29 05:00:00+00:00,5022,7,29,6,50.0,19.29,1
2005-07-29 06:00:00+00:00,5023,7,29,7,184.0,19.63,1
2005-07-29 07:00:00+00:00,5024,7,29,8,369.0,19.96,1
2005-07-29 08:00:00+00:00,5025,7,29,9,498.0,20.3,1
2005-07-29 09:00:00+00:00,5026,7,29,10,667.0,21.4,1
2005-07-29 10:00:00+00:00,5027,7,29,11,812.0,22.49,1
2005-07-29 11:00:00+00:00,5028,7,29,12,851.0,23.59,1
2005-07-29 12:00:00+00:00,5029,7,29,13,686.0,24.25,1
2005-07-29 13:00:00+00:00,5030,7,29,14,534.0,24.91,1
2005-07-29 14:00:00+00:00,5031,7,29,15,577.0,25.57,1
2005-07-29 15:00:00+00:00,5032,7,29,16,634.0,24.69,1
2005-07-29 16:00:00+00:00,5033,7,29,17,478.0,23.81,1
2005-07-29 17:00:00+00:00,5034,7,29,18,317.0,22.93,1
2005-07-29 18:00:00+00:00,5035,7,29,19,149.0,21.41,1
2005-07-29 19:00:00+00:00,5036,7,29,20,0.0,19.89,1
2005-07-29 20:00:00+00:00,5037,7,29,21,0.0,18.37,1
2005-07-29 21:00:00+00:00,5038,7,29,22,0.0,17.74,1
2005-07-29 22:00:00+00:00,5039,7,29,23,0.0,17.12,1
2005-07-29 23:00:00+00:00,5040,7,29,24,0.0,16.49,1
2005-07-30 00:00:00+00:00,5041,7,30,1,0.0,15.98,0
2005-07-30 01:00:00+00:00,5042,7,30,2,0.0,15.48,0
2005-07-30 02:00:00+00:00,5043,7,30,3,0.0,14.97,0
2005-07-30 03:00:00+00:00,5044,7,30,4,0.0,15.48,0
2005-07-30 04:00:00+00:00,5045,7,30,5,0.0,15.99,0
2005-07-30 05:00:00+00:00,5046,7,30,6,74.5,16.5,0
2005-07-30 06:00:00+00:00,5047,7,30,7,226.2,17.59,0
2005-07-30 07:00:00+00:00,5048,7,30,8,383.25,18.67,0
2005-07-30 08:00:00+00:00,5049,7,30,9,531.5,19.76,0
2005-07-30 09:00:00+00:00,5050,7,30,10,641.4,20.59,0
2005-07-30 10:00:00+00:00,5051,7,30,11,712.55,21.41,0
2005-07-30 11:00:00+00:00,5052,7,30,12,764.7,22.24,0
2005-07-30 12:00:00+00:00,5053,7,30,13,764.1,22.5,0
2005-07-30 13:00:00+00:00,5054,7,30,14,701.7,22.76,0
2005-07-30 14:00:00+00:00,5055,7,30,15,627.05,23.02,0
2005-07-30 15:00:00+00:00,5056,7,30,16,496.05,22.39,0
2005-07-30 16:00:00+00:00,5057,7,30,17,354.9,21.77,0
2005-07-30 17:00:00+00:00,5058,7,30,18,201.8,21.14,0
2005-07-30 18:00:00+00:00,5059,7,30,19,73.55,19.76,0
2005-07-30 19:00:00+00:00,5060,7,30,20,0.0,18.38,0
2005-07-30 20:00:00+00:00,5061,7,30,21,0.0,17.01,0
2005-07-30 21:00:00+00:00,5062,7,30,22,0.0,16.63,0
2005-07-30 22:00:00+00:00,5063,7,30,23,0.0,16.25,0
2005-07-30 23:00:00+00:00,5064,7,30,24,0.0,15.87,0
2005-07-31 00:00:00+00:00,5065,7,31,1,0.0,15.43,0
2005-07-31 01:00:00+00:00,5066,7,31,2,0.0,14.98,0
2005-07-31 02:00:00+00:00,5067,7,31,3,0.0,14.53,0
2005-07-31 03:00:00+00:00,5068,7,31,4,0.0,15.03,0
2005-07-31 04:00:00+00:00,5069,7,31,5,0.0,15.52,0
2005-07-31 05:00:00+00:00,5070,7,31,6,8.0,16.02,0
2005-07-31 06:00:00+00:00,5071,7,31,7,190.0,17.75,0
2005-07-31 07:00:00+00:00,5072,7,31,8,375.0,19.49,0
2005-07-31 08:00:00+00:00,5073,7,31,9,548.0,21.23,0
2005-07-31 09:00:00+00:00,5074,7,31,10,697.0,22.45,0
2005-07-31 10:00:00+00:00,5075,7,31,11,816.0,23.66,0
2005-07-31 11:00:00+00:00,5076,7,31,12,825.0,24.88,0
2005-07-31 12:00:00+00:00,5077,7,31,13,796.0,25.07,0
