time(UTC),Building1,Building2,Building3,Building4
2005-07-17 00:00:00+00:00,213.25,282.25,508.75,173.25
2005-07-17 01:00:00+00:00,170.5,194.0,368.5,181.25
2005-07-17 02:00:00+00:00,221.75,225.5,338.25,179.0
2005-07-17 03:00:00+00:00,205.0,256.75,691.5,168.0
2005-07-17 04:00:00+00:00,154.25,228.75,483.75,168.25
2005-07-17 05:00:00+00:00,275.0,369.75,533.5,201.5
2005-07-17 06:00:00+00:00,290.75,379.0,452.25,199.0
2005-07-17 07:00:00+00:00,169.0,249.5,414.5,583.0
2005-07-17 08:00:00+00:00,192.5,476.75,454.5,410.25
2005-07-17 09:00:00+00:00,145.0,241.75,502.25,1682.75
2005-07-17 10:00:00+00:00,189.0,183.0,1624.5,3054.25
2005-07-17 11:00:00+00:00,187.5,3190.5,1726.5,2978.0
2005-07-17 12:00:00+00:00,145.0,1344.75,881.0,1463.75
2005-07-17 13:00:00+00:00,207.0,261.0,900.25,1228.75
2005-07-17 14:00:00+00:00,154.75,216.5,847.0,1081.0
2005-07-17 15:00:00+00:00,284.25,339.25,1224.0,195.5
2005-07-17 16:00:00+00:00,282.5,294.0,1127.75,171.75
2005-07-17 17:00:00+00:00,299.25,2108.25,938.25,164.75
2005-07-17 18:00:00+00:00,329.25,3783.5,1433.75,393.5
2005-07-17 19:00:00+00:00,1451.0,303.5,4524.5,521.75
2005-07-17 20:00:00+00:00,457.25,363.25,1049.75,436.5
2005-07-17 21:00:00+00:00,424.25,500.25,630.0,614.5
2005-07-17 22:00:00+00:00,1316.5,371.0,608.25,286.25
2005-07-17 23:00:00+00:00,166.0,319.25,555.5,238.5
2005-07-18 00:00:00+00:00,222.0,172.75,504.0,210.75
2005-07-18 01:00:00+00:00,207.5,261.75,378.75,181.5
2005-07-18 02:00:00+00:00,184.25,168.5,290.75,180.25
2005-07-18 03:00:00+00:00,228.25,256.5,415.0,179.0
2005-07-18 04:00:00+00:00,173.5,217.5,652.75,171.75
2005-07-18 05:00:00+00:00,257.75,231.0,948.75,193.5
2005-07-18 06:00:00+00:00,306.0,341.0,543.75,263.5
2005-07-18 07:00:00+00:00,171.25,469.25,1881.75,285.75
2005-07-18 08:00:00+00:00,181.25,979.5,1549.0,397.75
2005-07-18 09:00:00+00:00,206.25,296.0,1343.25,204.75
2005-07-18 10:00:00+00:00,153.75,481.5,1331.25,1809.75
2005-07-18 11:00:00+00:00,156.75,179.0,1311.25,1667.0
2005-07-18 12:00:00+00:00,164.5,174.5,696.25,693.25
2005-07-18 13:00:00+00:00,182.0,142.25,2563.5,740.75
2005-07-18 14:00:00+00:00,282.5,180.0,955.25,162.0
2005-07-18 15:00:00+00:00,351.75,305.5,1307.25,168.75
2005-07-18 16:00:00+00:00,377.25,315.5,5034.5,238.75
2005-07-18 17:00:00+00:00,1014.75,243.75,8265.75,804.25
2005-07-18 18:00:00+00:00,333.75,514.75,4768.5,2744.5
2005-07-18 19:00:00+00:00,282.75,500.25,4290.75,354.25
2005-07-18 20:00:00+00:00,1323.0,374.75,1060.75,431.75
2005-07-18 21:00:00+00:00,497.5,435.5,733.75,487.75
2005-07-18 22:00:00+00:00,454.5,393.5,476.25,394.25
2005-07-18 23:00:00+00:00,262.5,226.75,278.0,233.5
2005-07-19 00:00:00+00:00,312.75,226.75,521.25,240.75
2005-07-19 01:00:00+00:00,238.75,288.5,432.75,288.25
2005-07-19 02:00:00+00:00,182.25,189.75,341.0,186.0
2005-07-19 03:00:00+00:00,212.75,259.25,403.0,196.5
2005-07-19 04:00:00+00:00,220.75,285.5,501.0,179.5
2005-07-19 05:00:00+00:00,273.5,177.75,4782.75,193.25
2005-07-19 06:00:00+00:00,229.5,269.5,1118.75,251.75
2005-07-19 07:00:00+00:00,203.25,418.5,1175.25,189.5
2005-07-19 08:00:00+00:00,216.0,151.25,494.0,211.75
2005-07-19 09:00:00+00:00,225.75,259.25,830.75,212.75
2005-07-19 10:00:00+00:00,189.0,207.75,807.5,209.25
2005-07-19 11:00:00+00:00,152.0,195.25,617.5,510.5
2005-07-19 12:00:00+00:00,296.5,1058.5,964.25,1202.5
2005-07-19 13:00:00+00:00,197.25,294.0,633.0,701.75
2005-07-19 14:00:00+00:00,320.5,407.0,617.75,481.0
2005-07-19 15:00:00+00:00,455.75,355.25,1063.0,306.25
2005-07-19 16:00:00+00:00,424.0,287.25,1442.0,340.0
2005-07-19 17:00:00+00:00,364.0,272.5,897.5,207.25
2005-07-19 18:00:00+00:00,658.5,244.0,1135.5,2474.75
2005-07-19 19:00:00+00:00,687.25,306.75,1020.5,424.5
2005-07-19 20:00:00+00:00,1090.5,295.0,682.25,400.75
2005-07-19 21:00:00+00:00,455.0,999.0,584.0,636.5
2005-07-19 22:00:00+00:00,630.25,1975.5,433.75,592.5
2005-07-19 23:00:00+00:00,440.25,322.0,376.5,193.5
2005-07-20 00:00:00+00:00,511.5,1298.5,408.25,239.25
2005-07-20 01:00:00+00:00,541.0,520.75,340.0,195.0
2005-07-20 02:00:00+00:00,216.75,953.75,341.75,184.25
2005-07-20 03:00:00+00:00,200.25,204.25,386.25,189.75
2005-07-20 04:00:00+00:00,205.5,263.0,309.75,181.25
2005-07-20 05:00:00+00:00,194.0,181.5,648.0,193.5
2005-07-20 06:00:00+00:00,347.5,274.25,1067.5,225.75
2005-07-20 07:00:00+00:00,345.75,222.0,1638.5,389.0
2005-07-20 08:00:00+00:00,464.5,616.25,1925.5,434.0
2005-07-20 09:00:00+00:00,564.25,240.0,1088.75,177.0
2005-07-20 10:00:00+00:00,431.5,195.5,1208.5,185.75
2005-07-20 11:00:00+00:00,401.25,252.75,1209.75,177.75
2005-07-20 12:00:00+00:00,432.5,238.5,1297.0,185.0
2005-07-20 13:00:00+00:00,298.25,311.0,1452.75,182.5
2005-07-20 14:00:00+00:00,335.0,358.75,1546.0,260.75
2005-07-20 15:00:00+00:00,333.25,404.25,1792.25,218.5
2005-07-20 16:00:00+00:00,257.25,472.25,2540.75,188.25
2005-07-20 17:00:00+00:00,298.5,375.0,8914.25,267.5
2005-07-20 18:00:00+00:00,384.25,461.0,2197.25,391.25
2005-07-20 19:00:00+00:00,541.75,989.75,2331.25,1456.5
2005-07-20 20:00:00+00:00,2270.75,1808.5,1854.5,808.25
2005-07-20 21:00:00+00:00,512.75,505.75,1598.25,1606.5
2005-07-20 22:00:00+00:00,496.0,962.25,1530.0,436.0
2005-07-20 23:00:00+00:00,360.5,340.75,1336.5,397.5
2005-07-21 00:00:00+00:00,203.5,249.75,1232.75,373.0
2005-07-21 01:00:00+00:00,183.75,244.0,1127.5,264.75
2005-07-21 02:00:00+00:00,188.0,215.75,973.25,171.25
2005-07-21 03:00:00+00:00,199.0,266.0,1042.75,177.75
2005-07-21 04:00:00+00:00,202.5,191.5,1171.25,180.0
2005-07-21 05:00:00+00:00,183.25,233.5,1363.25,173.5
2005-07-21 06:00:00+00:00,256.5,531.0,760.75,180.75
2005-07-21 07:00:00+00:00,189.25,394.75,682.5,310.0
2005-07-21 08:00:00+00:00,225.0,291.5,770.0,630.0
2005-07-21 09:00:00+00:00,241.0,503.0,527.75,178.0
2005-07-21 10:00:00+00:00,211.5,273.5,716.75,186.5
2005-07-21 11:00:00+00:00,321.0,3314.25,2815.75,1664.5
2005-07-21 12:00:00+00:00,248.25,285.75,614.75,1846.75
2005-07-21 13:00:00+00:00,250.75,331.25,785.25,4304.5
2005-07-21 14:00:00+00:00,399.0,301.25,666.75,1062.5
2005-07-21 15:00:00+00:00,392.75,241.0,645.0,241.0
2005-07-21 16:00:00+00:00,296.25,256.0,866.0,173.5
2005-07-21 17:00:00+00:00,300.75,351.25,685.0,172.25
2005-07-21 18:00:00+00:00,321.25,282.0,4009.25,4510.0
2005-07-21 19:00:00+00:00,236.75,319.5,6274.25,6743.5
2005-07-21 20:00:00+00:00,1662.25,442.0,966.5,720.5
2005-07-21 21:00:00+00:00,856.0,711.0,747.75,777.25
2005-07-21 22:00:00+00:00,613.75,604.0,815.25,246.5
2005-07-21 23:00:00+00:00,559.0,516.25,655.0,199.0
2005-07-22 00:00:00+00:00,582.75,310.75,462.75,198.25
2005-07-22 01:00:00+00:00,275.0,371.25,306.25,180.75
2005-07-22 02:00:00+00:00,194.5,277.25,481.0,176.25
2005-07-22 03:00:00+00:00,185.25,291.0,402.25,184.5
2005-07-22 04:00:00+00:00,216.25,315.75,360.5,194.75
2005-07-22 05:00:00+00:00,205.25,275.5,637.25,191.0
2005-07-22 06:00:00+00:00,321.75,635.25,570.25,212.5
2005-07-22 07:00:00+00:00,215.75,1047.75,712.75,249.0
2005-07-22 08:00:00+00:00,287.0,462.25,583.25,277.5
2005-07-22 09:00:00+00:00,213.25,263.5,414.5,222.25
2005-07-22 10:00:00+00:00,333.25,442.25,415.5,184.5
2005-07-22 11:00:00+00:00,222.25,530.75,374.25,243.0
2005-07-22 12:00:00+00:00,55.0,738.75,466.5,1982.75
2005-07-22 13:00:00+00:00,204.25,228.5,382.5,617.75
2005-07-22 14:00:00+00:00,222.5,247.75,651.0,401.25
2005-07-22 15:00:00+00:00,220.25,228.75,611.5,284.5
2005-07-22 16:00:00+00:00,242.75,269.0,2053.75,3353.75
2005-07-22 17:00:00+00:00,524.0,391.75,2055.25,1559.75
2005-07-22 18:00:00+00:00,968.0,2203.75,1200.5,6405.5
2005-07-22 19:00:00+00:00,563.0,1753.25,1341.75,6463.25
2005-07-22 20:00:00+00:00,445.0,2711.5,1018.75,967.0
2005-07-22 21:00:00+00:00,540.75,425.5,910.5,1182.0
2005-07-22 22:00:00+00:00,562.75,384.5,756.5,646.75
2005-07-22 23:00:00+00:00,457.75,341.75,720.5,2173.5
2005-07-23 00:00:00+00:00,340.25,220.5,652.0,310.0
2005-07-23 01:00:00+00:00,189.0,223.75,692.0,194.0
2005-07-23 02:00:00+00:00,215.0,203.5,574.75,192.75
2005-07-23 03:00:00+00:00,208.5,323.0,603.25,182.75
2005-07-23 04:00:00+00:00,207.75,165.25,332.5,179.25
2005-07-23 05:00:00+00:00,223.0,249.25,653.0,177.75
2005-07-23 06:00:00+00:00,371.75,178.0,2898.5,252.0
2005-07-23 07:00:00+00:00,193.0,196.25,5291.5,172.0
2005-07-23 08:00:00+00:00,399.75,499.25,9665.0,4248.5
2005-07-23 09:00:00+00:00,343.0,156.75,9014.75,893.25
2005-07-23 10:00:00+00:00,284.75,1306.25,4308.25,1275.0
2005-07-23 11:00:00+00:00,232.75,3207.75,678.5,1621.5
2005-07-23 12:00:00+00:00,180.75,977.25,1805.25,533.0
2005-07-23 13:00:00+00:00,241.75,689.75,701.25,572.5
2005-07-23 14:00:00+00:00,262.75,376.5,677.75,658.75
2005-07-23 15:00:00+00:00,174.5,242.0,463.0,186.5
2005-07-23 16:00:00+00:00,160.0,197.75,489.75,141.75
2005-07-23 17:00:00+00:00,255.25,228.25,815.0,162.25
2005-07-23 18:00:00+00:00,736.5,165.25,1165.0,180.25
2005-07-23 19:00:00+00:00,403.75,218.75,795.75,158.25
2005-07-23 20:00:00+00:00,626.25,247.0,912.5,173.25
2005-07-23 21:00:00+00:00,525.75,261.5,1032.25,168.25
2005-07-23 22:00:00+00:00,473.5,625.75,547.0,176.25
2005-07-23 23:00:00+00:00,290.0,243.0,778.25,178.0
2005-07-24 00:00:00+00:00,180.75,190.75,1074.5,171.0
2005-07-24 01:00:00+00:00,214.25,228.25,1088.0,183.75
2005-07-24 02:00:00+00:00,219.25,232.0,1023.5,180.0
2005-07-24 03:00:00+00:00,225.25,196.0,1039.25,196.5
2005-07-24 04:00:00+00:00,178.0,331.5,977.75,183.75
2005-07-24 05:00:00+00:00,177.0,155.5,1070.5,177.25
2005-07-24 06:00:00+00:00,329.0,262.75,649.5,255.5
2005-07-24 07:00:00+00:00,211.5,555.25,752.5,172.25
2005-07-24 08:00:00+00:00,282.0,309.25,768.75,172.0
2005-07-24 09:00:00+00:00,332.25,219.5,733.5,172.0
2005-07-24 10:00:00+00:00,299.0,289.5,703.5,174.75
2005-07-24 11:00:00+00:00,265.0,221.25,1268.5,167.5
2005-07-24 12:00:00+00:00,277.25,257.5,714.75,155.5
2005-07-24 13:00:00+00:00,198.5,308.75,661.0,145.75
2005-07-24 14:00:00+00:00,183.0,215.5,526.25,139.25
2005-07-24 15:00:00+00:00,275.0,256.75,868.0,565.25
2005-07-24 16:00:00+00:00,746.5,309.5,998.0,1926.0
2005-07-24 17:00:00+00:00,244.0,389.5,8116.0,555.5
2005-07-24 18:00:00+00:00,235.5,7296.25,2985.5,511.75
2005-07-24 19:00:00+00:00,296.25,319.25,3813.5,438.5
2005-07-24 20:00:00+00:00,318.0,1733.5,1413.25,582.75
2005-07-24 21:00:00+00:00,597.75,1108.5,1169.5,628.25
2005-07-24 22:00:00+00:00,623.75,415.5,890.0,278.5
2005-07-24 23:00:00+00:00,293.5,363.75,1041.0,223.75
2005-07-25 00:00:00+00:00,179.5,265.5,876.25,181.5
2005-07-25 01:00:00+00:00,201.5,280.0,665.0,224.75
2005-07-25 02:00:00+00:00,240.75,336.5,694.5,240.0
2005-07-25 03:00:00+00:00,236.75,299.5,1357.5,226.75
2005-07-25 04:00:00+00:00,189.5,361.75,1305.75,210.0
2005-07-25 05:00:00+00:00,183.5,289.0,1305.5,190.75
2005-07-25 06:00:00+00:00,267.0,392.75,927.75,264.25
2005-07-25 07:00:00+00:00,365.25,339.5,739.0,308.75
2005-07-25 08:00:00+00:00,449.5,319.25,554.5,803.0
2005-07-25 09:00:00+00:00,271.5,206.25,537.25,6427.75
2005-07-25 10:00:00+00:00,281.75,190.25,512.75,929.25
2005-07-25 11:00:00+00:00,296.0,235.0,447.5,1411.75
2005-07-25 12:00:00+00:00,283.25,238.75,643.25,6582.25
2005-07-25 13:00:00+00:00,208.5,385.0,580.0,766.25
2005-07-25 14:00:00+00:00,155.5,149.0,641.5,975.5
2005-07-25 15:00:00+00:00,185.0,219.5,529.0,1799.5
2005-07-25 16:00:00+00:00,312.5,714.25,680.5,627.5
2005-07-25 17:00:00+00:00,245.25,2646.5,636.75,3392.5
2005-07-25 18:00:00+00:00,272.0,3568.5,975.25,1496.0
2005-07-25 19:00:00+00:00,560.0,1908.25,1011.0,599.25
2005-07-25 20:00:00+00:00,520.25,523.0,758.25,688.5
2005-07-25 21:00:00+00:00,305.75,1556.25,680.75,425.25
2005-07-25 22:00:00+00:00,292.5,594.0,821.25,414.25
2005-07-25 23:00:00+00:00,200.5,337.75,685.25,243.0
2005-07-26 00:00:00+00:00,219.0,292.5,815.75,201.5
2005-07-26 01:00:00+00:00,236.5,289.25,852.5,230.25
2005-07-26 02:00:00+00:00,242.25,293.0,842.25,226.25
2005-07-26 03:00:00+00:00,203.75,274.75,890.0,183.5
2005-07-26 04:00:00+00:00,179.0,209.25,957.0,204.75
2005-07-26 05:00:00+00:00,206.5,209.25,666.5,201.75
2005-07-26 06:00:00+00:00,203.5,233.5,545.0,253.5
2005-07-26 07:00:00+00:00,246.25,452.75,414.0,825.0
2005-07-26 08:00:00+00:00,184.75,593.25,455.0,3762.25
2005-07-26 09:00:00+00:00,163.25,822.75,1037.5,7569.75
2005-07-26 10:00:00+00:00,215.0,470.75,1798.5,319.75
2005-07-26 11:00:00+00:00,231.75,260.25,491.75,289.0
2005-07-26 12:00:00+00:00,220.0,210.75,416.25,288.5
2005-07-26 13:00:00+00:00,187.25,136.5,386.0,230.0
2005-07-26 14:00:00+00:00,224.75,211.75,537.5,227.75
2005-07-26 15:00:00+00:00,215.0,158.75,374.75,168.5
2005-07-26 16:00:00+00:00,183.5,202.75,652.25,384.0
2005-07-26 17:00:00+00:00,282.75,414.0,5362.5,187.0
2005-07-26 18:00:00+00:00,795.0,207.25,811.75,225.25
2005-07-26 19:00:00+00:00,252.75,242.75,740.5,1363.75
2005-07-26 20:00:00+00:00,454.75,308.25,2067.25,1244.25
2005-07-26 21:00:00+00:00,579.0,483.0,2449.5,657.5
2005-07-26 22:00:00+00:00,658.25,532.75,529.75,394.25
2005-07-26 23:00:00+00:00,644.5,266.5,536.25,170.5
2005-07-27 00:00:00+00:00,556.0,284.5,524.25,190.25
2005-07-27 01:00:00+00:00,519.0,338.0,378.0,264.0
2005-07-27 02:00:00+00:00,246.0,344.0,360.75,214.0
2005-07-27 03:00:00+00:00,231.25,455.0,453.25,221.75
2005-07-27 04:00:00+00:00,190.5,204.25,312.5,193.5
2005-07-27 05:00:00+00:00,185.75,243.5,565.75,176.5
2005-07-27 06:00:00+00:00,313.0,403.5,476.25,278.75
2005-07-27 07:00:00+00:00,238.0,271.25,371.75,1463.0
2005-07-27 08:00:00+00:00,277.0,522.25,470.5,1084.0
2005-07-27 09:00:00+00:00,297.25,311.0,595.0,393.25
2005-07-27 10:00:00+00:00,235.25,2175.0,461.0,199.0
2005-07-27 11:00:00+00:00,179.75,865.5,472.0,2939.0
2005-07-27 12:00:00+00:00,223.0,302.0,225.75,618.25
2005-07-27 13:00:00+00:00,472.5,1001.5,263.25,1209.75
2005-07-27 14:00:00+00:00,266.0,465.5,249.5,489.5
2005-07-27 15:00:00+00:00,262.25,247.75,268.25,754.75
2005-07-27 16:00:00+00:00,304.25,281.25,665.25,211.25
2005-07-27 17:00:00+00:00,262.5,366.5,763.0,245.25
2005-07-27 18:00:00+00:00,2182.5,742.5,876.25,495.75
2005-07-27 19:00:00+00:00,1476.75,251.75,765.5,733.75
2005-07-27 20:00:00+00:00,310.5,456.0,693.25,831.5
2005-07-27 21:00:00+00:00,343.75,672.0,1298.0,523.75
2005-07-27 22:00:00+00:00,332.75,477.0,1065.5,404.5
2005-07-27 23:00:00+00:00,305.75,324.0,349.0,173.5
2005-07-28 00:00:00+00:00,300.75,341.25,345.5,170.5
2005-07-28 01:00:00+00:00,200.75,277.25,425.25,181.5
2005-07-28 02:00:00+00:00,222.25,294.5,456.25,203.25
2005-07-28 03:00:00+00:00,248.75,466.75,386.75,215.25
2005-07-28 04:00:00+00:00,186.0,343.0,405.25,176.0
2005-07-28 05:00:00+00:00,183.5,296.0,503.5,158.75
2005-07-28 06:00:00+00:00,182.75,290.0,383.0,143.25
2005-07-28 07:00:00+00:00,229.0,1478.0,815.0,256.25
2005-07-28 08:00:00+00:00,229.25,1006.25,758.5,244.25
2005-07-28 09:00:00+00:00,150.75,159.0,695.25,224.75
2005-07-28 10:00:00+00:00,294.25,3261.5,853.75,264.25
2005-07-28 11:00:00+00:00,289.25,217.5,750.0,228.5
2005-07-28 12:00:00+00:00,422.25,503.0,1152.5,249.25
2005-07-28 13:00:00+00:00,337.75,1083.0,1141.5,250.25
2005-07-28 14:00:00+00:00,276.0,279.25,995.25,221.5
2005-07-28 15:00:00+00:00,298.5,673.25,1285.75,144.25
2005-07-28 16:00:00+00:00,236.75,220.25,1121.75,137.0
2005-07-28 17:00:00+00:00,243.25,179.0,8248.75,164.25
2005-07-28 18:00:00+00:00,256.25,498.5,1902.0,160.25
2005-07-28 19:00:00+00:00,1814.0,1055.0,1781.25,225.25
2005-07-28 20:00:00+00:00,1312.25,4330.25,1936.0,166.25
2005-07-28 21:00:00+00:00,457.5,741.5,1473.25,173.25
2005-07-28 22:00:00+00:00,337.75,352.5,1383.75,205.75
2005-07-28 23:00:00+00:00,343.25,353.75,1502.0,258.0
2005-07-29 00:00:00+00:00,205.0,325.5,1391.25,223.0
2005-07-29 01:00:00+00:00,168.25,253.0,1554.75,170.75
2005-07-29 02:00:00+00:00,198.0,297.0,1319.5,171.5
2005-07-29 03:00:00+00:00,202.5,452.0,1496.25,176.75
2005-07-29 04:00:00+00:00,189.25,271.75,1475.25,182.5
2005-07-29 05:00:00+00:00,166.5,303.75,1347.25,173.5
2005-07-29 06:00:00+00:00,233.75,349.25,1307.0,173.5
2005-07-29 07:00:00+00:00,218.25,357.75,1036.25,216.5
2005-07-29 08:00:00+00:00,208.0,1705.0,468.5,239.5
2005-07-29 09:00:00+00:00,140.25,1837.0,326.25,217.25
2005-07-29 10:00:00+00:00,235.75,369.75,376.75,214.5
2005-07-29 11:00:00+00:00,197.5,298.25,1278.75,197.25
2005-07-29 12:00:00+00:00,181.0,248.25,455.25,190.0
2005-07-29 13:00:00+00:00,187.5,304.5,441.0,179.75
2005-07-29 14:00:00+00:00,244.0,808.75,496.5,147.75
2005-07-29 15:00:00+00:00,225.0,239.5,2268.75,136.25
2005-07-29 16:00:00+00:00,194.75,273.25,2428.75,148.5
2005-07-29 17:00:00+00:00,308.0,2356.0,3709.25,169.0
2005-07-29 18:00:00+00:00,324.0,1591.5,2002.75,170.25
2005-07-29 19:00:00+00:00,226.0,650.25,3197.0,209.0
2005-07-29 20:00:00+00:00,507.75,894.75,1209.0,236.0
2005-07-29 21:00:00+00:00,409.75,458.75,774.75,209.25
2005-07-29 22:00:00+00:00,587.25,293.5,645.75,249.25
2005-07-29 23:00:00+00:00,791.0,314.0,650.0,193.75
2005-07-30 00:00:00+00:00,403.75,221.5,650.75,187.5
2005-07-30 01:00:00+00:00,237.75,196.5,844.0,192.5
2005-07-30 02:00:00+00:00,209.75,311.5,485.25,173.25
2005-07-30 03:00:00+00:00,189.75,220.5,311.5,162.0
2005-07-30 04:00:00+00:00,166.5,177.25,554.0,148.0
2005-07-30 05:00:00+00:00,194.0,287.5,5075.0,161.0
2005-07-30 06:00:00+00:00,223.0,463.25,813.0,206.0
2005-07-30 07:00:00+00:00,299.5,1010.5,586.5,282.5
2005-07-30 08:00:00+00:00,401.25,2097.75,602.5,245.0
2005-07-30 09:00:00+00:00,222.5,605.0,584.25,237.75
2005-07-30 10:00:00+00:00,264.75,365.75,471.0,204.75
2005-07-30 11:00:00+00:00,232.0,407.0,1223.75,190.5
2005-07-30 12:00:00+00:00,113.25,524.0,1982.5,197.75
2005-07-30 13:00:00+00:00,101.5,137.25,341.25,182.75
2005-07-30 14:00:00+00:00,248.5,930.75,373.0,199.75
2005-07-30 15:00:00+00:00,274.5,454.5,436.25,197.75
2005-07-30 16:00:00+00:00,417.25,264.0,738.0,226.25
2005-07-30 17:00:00+00:00,317.5,307.5,981.25,138.75
2005-07-30 18:00:00+00:00,468.75,404.5,698.0,183.75
2005-07-30 19:00:00+00:00,408.75,745.5,570.75,159.75
2005-07-30 20:00:00+00:00,368.25,525.0,698.0,146.0
2005-07-30 21:00:00+00:00,336.75,344.75,476.0,147.25
2005-07-30 22:00:00+00:00,329.5,244.5,588.25,177.75
2005-07-30 23:00:00+00:00,284.25,310.75,760.25,175.5
2005-07-31 00:00:00+00:00,229.0,208.75,491.25,157.0
2005-07-31 01:00:00+00:00,251.5,249.5,309.25,160.5
2005-07-31 02:00:00+00:00,187.0,279.0,366.75,187.5
2005-07-31 03:00:00+00:00,204.0,199.5,410.0,172.5
2005-07-31 04:00:00+00:00,192.5,347.75,307.75,161.5
2005-07-31 05:00:00+00:00,172.75,322.5,538.75,164.75
2005-07-31 06:00:00+00:00,280.0,261.5,364.5,252.75
2005-07-31 07:00:00+00:00,226.0,461.25,443.75,210.0
2005-07-31 08:00:00+00:00,188.0,628.5,597.25,229.25
2005-07-31 09:00:00+00:00,253.0,364.5,600.0,236.25
2005-07-31 10:00:00+00:00,226.5,613.25,604.0,238.0
2005-07-31 11:00:00+00:00,367.5,976.25,606.75,245.25
2005-07-31 12:00:00+00:00,271.25,1305.0,614.75,225.5
2005-07-31 13:00:00+00:00,205.25,270.0,505.0,176.75
2005-07-31 14:00:00+00:00,257.5,464.25,547.0,234.0
2005-07-31 15:00:00+00:00,270.25,334.5,654.25,233.75
2005-07-31 16:00:00+00:00,242.25,202.75,700.5,210.0
2005-07-31 17:00:00+00:00,204.75,480.25,630.25,184.0
2005-07-31 18:00:00+00:00,346.0,2172.25,830.25,144.75
2005-07-31 19:00:00+00:00,377.75,233.0,751.0,129.25
2005-07-31 20:00:00+00:00,1382.25,969.0,944.25,151.5
2005-07-31 21:00:00+00:00,557.0,415.0,714.0,152.5
2005-07-31 22:00:00+00:00,258.0,257.75,588.0,237.75
2005-07-31 23:00:00+00:00,204.0,327.75,557.0,174.5
2012-08-01 00:00:00+00:00,224.5,211.0,489.75,175.25
2012-08-01 01:00:00+00:00,197.0,179.5,410.0,160.0
2012-08-01 02:00:00+00:00,166.5,281.25,391.25,180.5
2012-08-01 03:00:00+00:00,233.75,229.25,716.25,176.5
2012-08-01 04:00:00+00:00,212.0,263.75,595.75,160.75
2012-08-01 05:00:00+00:00,183.75,350.5,662.25,150.5
2012-08-01 06:00:00+00:00,342.0,314.5,567.75,236.5
2012-08-01 07:00:00+00:00,211.75,421.25,588.0,221.25
2012-08-01 08:00:00+00:00,275.0,907.5,456.0,245.25
2012-08-01 09:00:00+00:00,260.25,997.5,770.25,234.5
2012-08-01 10:00:00+00:00,168.75,862.5,601.25,217.75
2012-08-01 11:00:00+00:00,98.5,397.75,1773.25,206.5
2012-08-01 12:00:00+00:00,209.0,461.5,1433.25,192.5
2012-08-01 13:00:00+00:00,163.5,780.75,2660.25,192.75
2012-08-01 14:00:00+00:00,245.25,654.5,1584.25,202.0
2012-08-01 15:00:00+00:00,366.75,778.5,2791.25,226.25
2012-08-01 16:00:00+00:00,947.25,645.0,1988.0,281.25
2012-08-01 17:00:00+00:00,632.0,394.25,869.75,210.5
2012-08-01 18:00:00+00:00,233.0,652.5,696.25,179.25
2012-08-01 19:00:00+00:00,158.25,376.25,1125.25,196.5
2012-08-01 20:00:00+00:00,555.75,490.75,1084.5,229.0
2012-08-01 21:00:00+00:00,395.25,387.5,478.25,235.5
2012-08-01 22:00:00+00:00,348.0,803.0,523.0,217.75
2012-08-01 23:00:00+00:00,353.75,332.0,419.75,133.5
2012-08-02 00:00:00+00:00,204.5,320.75,455.0,140.5
2012-08-02 01:00:00+00:00,219.0,411.0,349.5,152.25
2012-08-02 02:00:00+00:00,207.75,352.0,282.5,153.25
2012-08-02 03:00:00+00:00,180.5,478.25,282.25,156.25
2012-08-02 04:00:00+00:00,187.75,273.75,514.5,148.5
2012-08-02 05:00:00+00:00,186.75,367.5,781.0,151.75
2012-08-02 06:00:00+00:00,397.5,358.5,704.0,245.75
2012-08-02 07:00:00+00:00,173.5,737.25,470.5,217.0
2012-08-02 08:00:00+00:00,227.25,485.0,433.5,203.25
2012-08-02 09:00:00+00:00,322.75,328.5,347.5,210.25
2012-08-02 10:00:00+00:00,228.5,256.5,319.5,217.5
2012-08-02 11:00:00+00:00,184.5,267.25,374.5,203.0
2012-08-02 12:00:00+00:00,311.0,279.75,594.75,193.5
2012-08-02 13:00:00+00:00,210.0,289.25,516.5,208.0
2012-08-02 14:00:00+00:00,376.0,375.5,385.25,182.25
2012-08-02 15:00:00+00:00,360.75,700.5,507.75,192.5
2012-08-02 16:00:00+00:00,376.75,1588.5,644.25,209.25
2012-08-02 17:00:00+00:00,209.75,888.75,3343.75,194.25
2012-08-02 18:00:00+00:00,589.25,412.75,2720.5,139.25
2012-08-02 19:00:00+00:00,710.25,275.75,2011.0,143.25
2012-08-02 20:00:00+00:00,361.0,284.5,543.25,141.25
2012-08-02 21:00:00+00:00,628.5,816.0,763.0,177.0
2012-08-02 22:00:00+00:00,370.5,640.25,742.5,207.0
2012-08-02 23:00:00+00:00,202.0,302.75,727.0,140.0
2012-08-03 00:00:00+00:00,175.0,355.5,595.5,134.0
2012-08-03 01:00:00+00:00,167.75,271.25,478.5,148.0
2012-08-03 02:00:00+00:00,197.75,287.5,382.0,150.0
2012-08-03 03:00:00+00:00,181.0,365.0,236.0,132.5
2012-08-03 04:00:00+00:00,146.0,313.75,435.75,145.0
2012-08-03 05:00:00+00:00,199.75,297.25,585.75,132.0
2012-08-03 06:00:00+00:00,422.25,395.0,423.0,231.0
2012-08-03 07:00:00+00:00,197.0,380.25,428.25,213.5
