Hour,Load_Profile
1912,31.6120053
1913,30.50776728
1914,29.40352926
1915,27.4244743
1916,26.78150347
1917,26.9246288
1918,29.76766733
1919,32.61070586
1920,35.45374439
1921,38.29678292
1922,41.13982145
1923,43.98285998
1924,46.99639755
1925,45.16885806
1926,43.34131857
1927,41.51377907
1928,39.68623958
1929,37.85870009
1930,36.0311606
1931,34.19611044
1932,34.19414299
1933,32.56979374
1934,30.7049654
1935,34.05065507
1936,37.39634473
1937,40.74203439
1938,45.6423814
1939,46.0549891
1940,46.46759681
1941,46.88020452
1942,46.21709947
1943,44.53807599
1944,42.85905251
1945,41.18002904
1946,39.50100556
1947,37.82198208
1948,35.58231947
1949,36.19342704
1950,36.80453461
1951,37.41564218
1952,38.02674975
1953,38.63785732
1954,38.82267419
1955,39.96127349
1956,41.09987279
1957,42.23847209
1958,43.37707139
1959,44.5156707
1960,45.65427
1961,46.7928693
1962,47.37104221
1963,45.7221971
1964,44.073352
1965,42.42450689
1966,40.77566179
1967,37.83428797
1968,37.36426328
1969,36.89423858
1970,36.27294617
1971,36.97306431
1972,37.67318245
1973,38.37330059
1974,40.04838651
1975,41.02938871
1976,42.01039092
1977,42.99139312
1978,43.97239533
1979,44.95339754
1980,45.93439974
1981,46.87957376
1982,45.37228076
1983,43.86498775
1984,42.35769475
1985,40.85040174
1986,38.26937172
1987,37.73157036
1988,37.19376901
1989,36.65596765
1990,36.1181663
1991,34.26128571
1992,35.18420662
1993,36.10712752
1994,35.11211779
1995,40.21280511
1996,46.77639766
1997,44.91044259
1998,43.04448751
1999,41.17853243
2000,39.31257735
2001,37.44662227
2002,35.5806672
2003,34.88175752
2004,34.29066549
2005,33.69957347
2006,33.10848144
2007,31.37002138
2008,30.17719204
2009,28.9843627
2010,27.00728825
2011,26.50056867
2012,25.99384909
2013,31.14781182
2014,47.45120571
2015,47.70357939
2016,47.95595306
2017,46.65187828
2018,44.93905044
2019,43.2262226
2020,41.51339476
2021,39.80056692
2022,38.08773908
2023,36.37491125
2024,34.66208341
2025,32.97323419
2026,33.11712137
2027,28.57700101
2028,27.72398494
2029,26.87096887
2030,28.13777688
2031,31.06260213
2032,33.98742738
2033,36.91225263
2034,39.83707788
2035,42.76190313
2036,47.25184075
2037,45.66274745
2038,44.07365415
2039,42.48456084
2040,40.89546754
2041,39.30637424
2042,37.71728094
2043,36.12818763
2044,34.53909433
2045,31.6120053
2046,30.50776728
2047,29.40352926
2048,27.4244743
2049,26.78150347
2050,26.9246288
2051,29.76766733
2052,32.61070586
2053,35.45374439
2054,38.29678292
2055,41.13982145
2056,43.98285998
2057,46.99639755
2058,45.16885806
2059,43.34131857
2060,41.51377907
2061,39.68623958
2062,37.85870009
2063,36.0311606
2064,34.19611044
2065,34.19414299
2066,32.56979374
2067,30.7049654
2068,34.05065507
2069,37.39634473
2070,40.74203439
2071,45.6423814
2072,46.0549891
2073,46.46759681
2074,46.88020452
2075,46.21709947
2076,44.53807599
2077,42.85905251
2078,41.18002904
2079,39.50100556
2080,37.82198208
2081,35.58231947
2082,36.19342704
2083,36.80453461
2084,37.41564218
2085,38.02674975
2086,38.63785732
2087,38.82267419
2088,39.96127349
2089,41.09987279
2090,42.23847209
2091,43.37707139
2092,44.5156707
2093,45.65427
2094,46.7928693
2095,47.37104221
2096,45.7221971
2097,44.073352
2098,42.42450689
2099,40.77566179
2100,37.83428797
2101,37.36426328
2102,36.89423858
2103,36.27294617
2104,36.97306431
2105,37.67318245
2106,38.37330059
2107,40.04838651
2108,41.02938871
2109,42.01039092
2110,42.99139312
2111,43.97239533
2112,44.95339754
2113,45.93439974
2114,46.87957376
2115,45.37228076
2116,43.86498775
2117,42.35769475
2118,40.85040174
2119,38.26937172
2120,37.73157036
2121,37.19376901
2122,36.65596765
2123,36.1181663
2124,34.26128571
2125,35.18420662
2126,36.10712752
2127,35.11211779
2128,40.21280511
2129,46.77639766
2130,44.91044259
2131,43.04448751
2132,41.17853243
2133,39.31257735
2134,37.44662227
2135,35.5806672
2136,34.88175752
2137,34.29066549
2138,33.69957347
2139,33.10848144
2140,31.37002138
2141,30.17719204
2142,28.9843627
2143,27.00728825
2144,26.50056867
2145,25.99384909
2146,31.14781182
2147,47.45120571
2148,47.70357939
2149,47.95595306
2150,46.65187828
2151,44.93905044
2152,43.2262226
2153,41.51339476
2154,39.80056692
2155,38.08773908
2156,36.37491125
2157,34.66208341
2158,32.97323419
2159,33.11712137
2160,28.57700101
2161,27.72398494
2162,26.87096887
2163,28.13777688
2164,31.06260213
2165,33.98742738
2166,36.91225263
2167,39.83707788
2168,42.76190313
2169,47.25184075
2170,45.66274745
2171,44.07365415
2172,42.48456084
2173,40.89546754
2174,39.30637424
2175,37.71728094
2176,36.12818763
2177,34.53909433
2178,31.6120053
2179,30.50776728
2180,29.40352926
2181,27.4244743
2182,26.78150347
2183,26.9246288
2184,29.76766733
2185,32.61070586
2186,35.45374439
2187,38.29678292
2188,41.13982145
2189,43.98285998
2190,46.99639755
2191,45.16885806
2192,43.34131857
2193,41.51377907
2194,39.68623958
2195,37.85870009
2196,36.0311606
2197,34.19611044
2198,34.19414299
2199,32.56979374
2200,30.7049654
2201,34.05065507
2202,37.39634473
2203,40.74203439
2204,45.6423814
2205,46.0549891
2206,46.46759681
2207,46.88020452
2208,46.21709947
2209,44.53807599
2210,42.85905251
2211,41.18002904
2212,39.50100556
2213,37.82198208
2214,35.58231947
2215,36.19342704
2216,36.80453461
2217,37.41564218
2218,38.02674975
2219,38.63785732
2220,38.82267419
2221,39.96127349
2222,41.09987279
2223,42.23847209
2224,43.37707139
2225,44.5156707
2226,45.65427
2227,46.7928693
2228,47.37104221
2229,45.7221971
2230,44.073352
2231,42.42450689
2232,40.77566179
2233,37.83428797
2234,37.36426328
2235,36.89423858
2236,36.27294617
2237,36.97306431
2238,37.67318245
2239,38.37330059
2240,40.04838651
2241,41.02938871
2242,42.01039092
2243,42.99139312
2244,43.97239533
2245,44.95339754
2246,45.93439974
2247,46.87957376
2248,45.37228076
2249,43.86498775
2250,42.35769475
2251,40.85040174
2252,38.26937172
2253,37.73157036
2254,37.19376901
2255,36.65596765
2256,36.1181663
2257,34.26128571
2258,35.18420662
2259,36.10712752
2260,35.11211779
2261,40.21280511
2262,46.77639766
2263,44.91044259
2264,43.04448751
2265,41.17853243
2266,39.31257735
2267,37.44662227
2268,35.5806672
2269,34.88175752
2270,34.29066549
2271,33.69957347
2272,33.10848144
2273,31.37002138
2274,30.17719204
2275,28.9843627
2276,27.00728825
2277,26.50056867
2278,25.99384909
2279,31.14781182
2280,47.45120571
2281,47.70357939
2282,47.95595306
2283,46.65187828
2284,44.93905044
2285,43.2262226
2286,41.51339476
2287,39.80056692
2288,38.08773908
2289,36.37491125
2290,34.66208341
2291,32.97323419
2292,33.11712137
2293,28.57700101
2294,27.72398494
2295,26.87096887
2296,28.13777688
2297,31.06260213
2298,33.98742738
2299,36.91225263
2300,39.83707788
2301,42.76190313
2302,47.25184075
2303,45.66274745
2304,44.07365415
2305,42.48456084
2306,40.89546754
2307,39.30637424
2308,37.71728094
2309,36.12818763
2310,34.53909433
2311,31.6120053
2312,30.50776728
2313,29.40352926
2314,27.4244743
2315,26.78150347
2316,26.9246288
2317,29.76766733
2318,32.61070586
2319,35.45374439
2320,38.29678292
2321,41.13982145
2322,43.98285998
2323,46.99639755
2324,45.16885806
2325,43.34131857
2326,41.51377907
2327,39.68623958
2328,37.85870009
2329,36.0311606
2330,34.19611044
2331,34.19414299
2332,32.56979374
2333,30.7049654
2334,34.05065507
2335,37.39634473
2336,40.74203439
2337,45.6423814
2338,46.0549891
2339,46.46759681
2340,46.88020452
2341,46.21709947
2342,44.53807599
2343,42.85905251
2344,41.18002904
2345,39.50100556
2346,37.82198208
2347,35.58231947
2348,36.19342704
2349,36.80453461
2350,37.41564218
2351,38.02674975
2352,38.63785732
2353,38.82267419
2354,39.96127349
2355,41.09987279
2356,42.23847209
2357,43.37707139
2358,44.5156707
2359,45.65427
2360,46.7928693
2361,47.37104221
2362,45.7221971
2363,44.073352
2364,42.42450689
2365,40.77566179
2366,37.83428797
2367,37.36426328
2368,36.89423858
2369,36.27294617
2370,36.97306431
2371,37.67318245
2372,38.37330059
2373,40.04838651
2374,41.02938871
2375,42.01039092
2376,42.99139312
2377,43.97239533
2378,44.95339754
2379,45.93439974
2380,46.87957376
2381,45.37228076
2382,43.86498775
2383,42.35769475
2384,40.85040174
2385,38.26937172
2386,37.73157036
2387,37.19376901
2388,36.65596765
2389,36.1181663
2390,34.26128571
2391,35.18420662
2392,36.10712752
2393,35.11211779
2394,40.21280511
2395,46.77639766
2396,44.91044259
2397,43.04448751
2398,41.17853243
2399,39.31257735
2400,37.44662227
2401,35.5806672
2402,34.88175752
2403,34.29066549
2404,33.69957347
2405,33.10848144
2406,31.37002138
2407,30.17719204
2408,28.9843627
2409,27.00728825
2410,26.50056867
2411,25.99384909
2412,31.14781182
2413,47.45120571
2414,47.70357939
2415,47.95595306
2416,46.65187828
2417,44.93905044
2418,43.2262226
2419,41.51339476
2420,39.80056692
2421,38.08773908
2422,36.37491125
2423,34.66208341
2424,32.97323419
2425,33.11712137
2426,28.57700101
2427,27.72398494
2428,26.87096887
2429,28.13777688
2430,31.06260213
2431,33.98742738
2432,36.91225263
2433,39.83707788
2434,42.76190313
2435,47.25184075
2436,45.66274745
2437,44.07365415
2438,42.48456084
2439,40.89546754
2440,39.30637424
2441,37.71728094
2442,36.12818763
2443,34.53909433
2444,31.6120053
2445,30.50776728
2446,29.40352926
2447,27.4244743
2448,26.78150347
2449,26.9246288
2450,29.76766733
2451,32.61070586
2452,35.45374439
2453,38.29678292
2454,41.13982145
2455,43.98285998
2456,46.99639755
2457,45.16885806
2458,43.34131857
2459,41.51377907
2460,39.68623958
2461,37.85870009
2462,36.0311606
2463,34.19611044
2464,34.19414299
2465,32.56979374
2466,30.7049654
2467,34.05065507
2468,37.39634473
2469,40.74203439
2470,45.6423814
2471,46.0549891
2472,46.46759681
2473,46.88020452
2474,46.21709947
2475,44.53807599
2476,42.85905251
2477,41.18002904
2478,39.50100556
2479,37.82198208
2480,35.58231947
2481,36.19342704
2482,36.80453461
2483,37.41564218
2484,38.02674975
2485,38.63785732
2486,38.82267419
2487,39.96127349
2488,41.09987279
2489,42.23847209
2490,43.37707139
2491,44.5156707
2492,45.65427
2493,46.7928693
2494,47.37104221
2495,45.7221971
2496,44.073352
2497,42.42450689
2498,40.77566179
2499,37.83428797
2500,37.36426328
2501,36.89423858
2502,36.27294617
2503,36.97306431
2504,37.67318245
2505,38.37330059
2506,40.04838651
2507,41.02938871
2508,42.01039092
2509,42.99139312
2510,43.97239533
2511,44.95339754
2512,45.93439974
2513,46.87957376
2514,45.37228076
2515,43.86498775
2516,42.35769475
2517,40.85040174
2518,38.26937172
2519,37.73157036
2520,37.19376901
2521,36.65596765
2522,36.1181663
2523,34.26128571
2524,35.18420662
2525,36.10712752
2526,35.11211779
2527,40.21280511
2528,46.77639766
2529,44.91044259
2530,43.04448751
2531,41.17853243
2532,39.31257735
2533,37.44662227
2534,35.5806672
2535,34.88175752
2536,34.29066549
2537,33.69957347
2538,33.10848144
2539,31.37002138
2540,30.17719204
2541,28.9843627
2542,27.00728825
2543,26.50056867
2544,25.99384909
2545,31.14781182
2546,47.45120571
2547,47.70357939
2548,47.95595306
2549,46.65187828
2550,44.93905044
2551,43.2262226
2552,41.51339476
2553,39.80056692
2554,38.08773908
2555,36.37491125
2556,34.66208341
2557,32.97323419
2558,33.11712137
2559,28.57700101
2560,27.72398494
2561,26.87096887
2562,28.13777688
2563,31.06260213
2564,33.98742738
2565,36.91225263
2566,39.83707788
2567,42.76190313
2568,47.25184075
2569,45.66274745
2570,44.07365415
2571,42.48456084
2572,40.89546754
2573,39.30637424
2574,37.71728094
2575,36.12818763
2576,34.53909433
2577,31.6120053
2578,30.50776728
2579,29.40352926
2580,27.4244743
2581,26.78150347
2582,26.9246288
2583,29.76766733
2584,32.61070586
2585,35.45374439
2586,38.29678292
2587,41.13982145
2588,43.98285998
2589,46.99639755
2590,45.16885806
2591,43.34131857
2592,41.51377907
2593,39.68623958
2594,37.85870009
2595,36.0311606
2596,34.19611044
2597,34.19414299
2598,32.56979374
2599,30.7049654
2600,34.05065507
2601,37.39634473
2602,40.74203439
2603,45.6423814
2604,46.0549891
2605,46.46759681
2606,46.88020452
2607,46.21709947
2608,44.53807599
2609,42.85905251
2610,41.18002904
2611,39.50100556
2612,37.82198208
2613,35.58231947
2614,36.19342704
2615,36.80453461
2616,37.41564218
2617,38.02674975
2618,38.63785732
2619,38.82267419
2620,39.96127349
2621,41.09987279
2622,42.23847209
2623,43.37707139
2624,44.5156707
2625,45.65427
2626,46.7928693
2627,47.37104221
2628,45.7221971
2629,44.073352
2630,42.42450689
2631,40.77566179
2632,37.83428797
2633,37.36426328
2634,36.89423858
2635,36.27294617
2636,36.97306431
2637,37.67318245
2638,38.37330059
2639,40.04838651
2640,41.02938871
2641,42.01039092
2642,42.99139312
2643,43.97239533
2644,44.95339754
2645,45.93439974
2646,46.87957376
2647,45.37228076
2648,43.86498775
2649,42.35769475
2650,40.85040174
2651,38.26937172
2652,37.73157036
2653,37.19376901
2654,36.65596765
2655,36.1181663
2656,34.26128571
2657,35.18420662
2658,36.10712752
2659,35.11211779
2660,40.21280511
2661,46.77639766
2662,44.91044259
2663,43.04448751
2664,41.17853243
2665,39.31257735
2666,37.44662227
2667,35.5806672
2668,34.88175752
2669,34.29066549
2670,33.69957347
2671,33.10848144
2672,31.37002138
2673,30.17719204
2674,28.9843627
2675,27.00728825
2676,26.50056867
2677,25.99384909
2678,31.14781182
2679,47.45120571
2680,47.70357939
2681,47.95595306
2682,46.65187828
2683,44.93905044
2684,43.2262226
2685,41.51339476
2686,39.80056692
2687,38.08773908
2688,36.37491125
2689,34.66208341
2690,32.97323419
2691,33.11712137
2692,28.57700101
2693,27.72398494
2694,26.87096887
2695,28.13777688
2696,31.06260213
2697,33.98742738
2698,36.91225263
2699,39.83707788
2700,42.76190313
2701,47.25184075
2702,45.66274745
2703,44.07365415
2704,42.48456084
2705,40.89546754
2706,39.30637424
2707,37.71728094
2708,36.12818763
2709,34.53909433
2710,31.6120053
2711,30.50776728
2712,29.40352926
2713,27.4244743
2714,26.78150347
2715,26.9246288
2716,29.76766733
2717,32.61070586
2718,35.45374439
2719,38.29678292
2720,41.13982145
2721,43.98285998
2722,46.99639755
2723,45.16885806
2724,43.34131857
2725,41.51377907
2726,39.68623958
2727,37.85870009
2728,36.0311606
2729,34.19611044
2730,34.19414299
2731,32.56979374
2732,30.7049654
2733,34.05065507
2734,37.39634473
2735,40.74203439
2736,45.6423814
2737,46.0549891
2738,46.46759681
2739,46.88020452
2740,46.21709947
2741,44.53807599
2742,42.85905251
2743,41.18002904
2744,39.50100556
2745,37.82198208
2746,35.58231947
2747,36.19342704
2748,36.80453461
2749,37.41564218
2750,38.02674975
2751,38.63785732
2752,38.82267419
2753,39.96127349
2754,41.09987279
2755,42.23847209
2756,43.37707139
2757,44.5156707
2758,45.65427
2759,46.7928693
2760,47.37104221
2761,45.7221971
2762,44.073352
2763,42.42450689
2764,40.77566179
2765,37.83428797
2766,37.36426328
2767,36.89423858
2768,36.27294617
2769,36.97306431
2770,37.67318245
2771,38.37330059
2772,40.04838651
2773,41.02938871
2774,42.01039092
2775,42.99139312
2776,43.97239533
2777,44.95339754
2778,45.93439974
2779,46.87957376
2780,45.37228076
2781,43.86498775
2782,42.35769475
2783,40.85040174
2784,38.26937172
2785,37.73157036
2786,37.19376901
2787,36.65596765
2788,36.1181663
2789,34.26128571
2790,35.18420662
2791,36.10712752
2792,35.11211779
2793,40.21280511
2794,46.77639766
2795,44.91044259
2796,43.04448751
2797,41.17853243
2798,39.31257735
2799,37.44662227
2800,35.5806672
2801,34.88175752
2802,34.29066549
2803,33.69957347
2804,33.10848144
2805,31.37002138
2806,30.17719204
2807,28.9843627
2808,27.00728825
2809,26.50056867
2810,25.99384909
2811,31.14781182
2812,47.45120571
2813,47.70357939
2814,47.95595306
2815,46.65187828
2816,44.93905044
2817,43.2262226
2818,41.51339476
2819,39.80056692
2820,38.08773908
2821,36.37491125
2822,34.66208341
2823,32.97323419
2824,33.11712137
2825,28.57700101
2826,27.72398494
2827,26.87096887
2828,28.13777688
2829,31.06260213
2830,33.98742738
2831,36.91225263
2832,39.83707788
2833,42.76190313
2834,47.25184075
2835,45.66274745
2836,44.07365415
2837,42.48456084
2838,40.89546754
2839,39.30637424
2840,37.71728094
2841,36.12818763
2842,34.53909433
2843,31.6120053
2844,30.50776728
2845,29.40352926
2846,27.4244743
2847,26.78150347
2848,26.9246288
2849,29.76766733
2850,32.61070586
2851,35.45374439
2852,38.29678292
2853,41.13982145
2854,43.98285998
2855,46.99639755
2856,45.16885806
2857,43.34131857
2858,41.51377907
2859,39.68623958
2860,37.85870009
2861,36.0311606
2862,34.19611044
2863,34.19414299
2864,32.56979374
2865,30.7049654
2866,34.05065507
2867,37.39634473
2868,40.74203439
2869,45.6423814
2870,46.0549891
2871,46.46759681
2872,46.88020452
2873,46.21709947
2874,44.53807599
2875,42.85905251
2876,41.18002904
2877,39.50100556
2878,37.82198208
2879,35.58231947
2880,36.19342704
2881,36.80453461
2882,37.41564218
2883,38.02674975
2884,38.63785732
2885,38.82267419
2886,39.96127349
2887,41.09987279
2888,42.23847209
2889,43.37707139
2890,44.5156707
2891,45.65427
2892,46.7928693
2893,47.37104221
2894,45.7221971
2895,44.073352
2896,42.42450689
2897,40.77566179
2898,37.83428797
2899,37.36426328
2900,36.89423858
2901,36.27294617
2902,36.97306431
2903,37.67318245
2904,38.37330059
2905,40.04838651
2906,41.02938871
2907,42.01039092
2908,42.99139312
2909,43.97239533
2910,44.95339754
2911,45.93439974
2912,46.87957376
2913,45.37228076
2914,43.86498775
2915,42.35769475
2916,40.85040174
2917,38.26937172
2918,37.73157036
2919,37.19376901
2920,36.65596765
2921,36.1181663
2922,34.26128571
2923,35.18420662
2924,36.10712752
2925,35.11211779
2926,40.21280511
2927,46.77639766
2928,44.91044259
2929,43.04448751
2930,41.17853243
2931,39.31257735
2932,37.44662227
2933,35.5806672
2934,34.88175752
2935,34.29066549
2936,33.69957347
2937,33.10848144
2938,31.37002138
2939,30.17719204
2940,28.9843627
2941,27.00728825
2942,26.50056867
2943,25.99384909
2944,31.14781182
2945,47.45120571
2946,47.70357939
2947,47.95595306
2948,46.65187828
2949,44.93905044
2950,43.2262226
2951,41.51339476
2952,39.80056692
2953,38.08773908
2954,36.37491125
2955,34.66208341
2956,32.97323419
2957,33.11712137
2958,28.57700101
2959,27.72398494
2960,26.87096887
2961,28.13777688
2962,31.06260213
2963,33.98742738
2964,36.91225263
2965,39.83707788
2966,42.76190313
2967,47.25184075
2968,45.66274745
2969,44.07365415
2970,42.48456084
2971,40.89546754
2972,39.30637424
2973,37.71728094
2974,36.12818763
2975,34.53909433
2976,31.6120053
2977,30.50776728
2978,29.40352926
2979,27.4244743
2980,26.78150347
2981,26.9246288
2982,29.76766733
2983,32.61070586
2984,35.45374439
2985,38.29678292
2986,41.13982145
2987,43.98285998
2988,46.99639755
2989,45.16885806
2990,43.34131857
2991,41.51377907
2992,39.68623958
2993,37.85870009
2994,36.0311606
2995,34.19611044
2996,34.19414299
2997,32.56979374
2998,30.7049654
2999,34.05065507
3000,37.39634473
3001,40.74203439
3002,45.6423814
3003,46.0549891
3004,46.46759681
3005,46.88020452
3006,46.21709947
3007,44.53807599
3008,42.85905251
3009,41.18002904
3010,39.50100556
3011,37.82198208
3012,35.58231947
3013,36.19342704
3014,36.80453461
3015,37.41564218
3016,38.02674975
3017,38.63785732
3018,38.82267419
3019,39.96127349
3020,41.09987279
3021,42.23847209
3022,43.37707139
3023,44.5156707
3024,45.65427
3025,46.7928693
3026,47.37104221
3027,45.7221971
3028,44.073352
3029,42.42450689
3030,40.77566179
3031,37.83428797
3032,37.36426328
3033,36.89423858
3034,36.27294617
3035,36.97306431
3036,37.67318245
3037,38.37330059
3038,40.04838651
3039,41.02938871
3040,42.01039092
3041,42.99139312
3042,43.97239533
3043,44.95339754
3044,45.93439974
3045,46.87957376
3046,45.37228076
3047,43.86498775
3048,42.35769475
3049,40.85040174
3050,38.26937172
3051,37.73157036
3052,37.19376901
3053,36.65596765
3054,36.1181663
3055,34.26128571
3056,35.18420662
3057,36.10712752
3058,35.11211779
3059,40.21280511
3060,46.77639766
3061,44.91044259
3062,43.04448751
3063,41.17853243
3064,39.31257735
3065,37.44662227
3066,35.5806672
3067,34.88175752
3068,34.29066549
3069,33.69957347
3070,33.10848144
3071,31.37002138
3072,30.17719204
3073,28.9843627
3074,27.00728825
3075,26.50056867
3076,25.99384909
3077,31.14781182
3078,47.45120571
3079,47.70357939
3080,47.95595306
3081,46.65187828
3082,44.93905044
3083,43.2262226
3084,41.51339476
3085,39.80056692
3086,38.08773908
3087,36.37491125
3088,34.66208341
3089,32.97323419
3090,33.11712137
3091,28.57700101
3092,27.72398494
3093,26.87096887
3094,28.13777688
3095,31.06260213
3096,33.98742738
3097,36.91225263
3098,39.83707788
3099,42.76190313
3100,47.25184075
3101,45.66274745
3102,44.07365415
3103,42.48456084
3104,40.89546754
3105,39.30637424
3106,37.71728094
3107,36.12818763
3108,34.53909433
3109,31.6120053
3110,30.50776728
3111,29.40352926
3112,27.4244743
3113,26.78150347
3114,26.9246288
3115,29.76766733
3116,32.61070586
3117,35.45374439
3118,38.29678292
3119,41.13982145
3120,43.98285998
3121,46.99639755
3122,45.16885806
3123,43.34131857
3124,41.51377907
3125,39.68623958
3126,37.85870009
3127,36.0311606
3128,34.19611044
3129,34.19414299
3130,32.56979374
3131,30.7049654
3132,34.05065507
3133,37.39634473
3134,40.74203439
3135,45.6423814
3136,46.0549891
3137,46.46759681
3138,46.88020452
3139,46.21709947
3140,44.53807599
3141,42.85905251
3142,41.18002904
3143,39.50100556
3144,37.82198208
3145,35.58231947
3146,36.19342704
3147,36.80453461
3148,37.41564218
3149,38.02674975
3150,38.63785732
3151,38.82267419
3152,39.96127349
3153,41.09987279
3154,42.23847209
3155,43.37707139
3156,44.5156707
3157,45.65427
3158,46.7928693
3159,47.37104221
3160,45.7221971
3161,44.073352
3162,42.42450689
3163,40.77566179
3164,37.83428797
3165,37.36426328
3166,36.89423858
3167,36.27294617
3168,36.97306431
3169,37.67318245
3170,38.37330059
3171,40.04838651
3172,41.02938871
3173,42.01039092
3174,42.99139312
3175,43.97239533
3176,44.95339754
3177,45.93439974
3178,46.87957376
3179,45.37228076
3180,43.86498775
3181,42.35769475
3182,40.85040174
3183,38.26937172
3184,37.73157036
3185,37.19376901
3186,36.65596765
3187,36.1181663
3188,34.26128571
3189,35.18420662
3190,36.10712752
3191,35.11211779
3192,40.21280511
3193,46.77639766
3194,44.91044259
3195,43.04448751
3196,41.17853243
3197,39.31257735
3198,37.44662227
3199,35.5806672
3200,34.88175752
3201,34.29066549
3202,33.69957347
3203,33.10848144
3204,31.37002138
3205,30.17719204
3206,28.9843627
3207,27.00728825
3208,26.50056867
3209,25.99384909
3210,31.14781182
3211,47.45120571
3212,47.70357939
3213,47.95595306
3214,46.65187828
3215,44.93905044
3216,43.2262226
3217,41.51339476
3218,39.80056692
3219,38.08773908
3220,36.37491125
3221,34.66208341
3222,32.97323419
3223,33.11712137
3224,28.57700101
3225,27.72398494
3226,26.87096887
3227,28.13777688
3228,31.06260213
3229,33.98742738
3230,36.91225263
3231,39.83707788
3232,42.76190313
3233,47.25184075
3234,45.66274745
3235,44.07365415
3236,42.48456084
3237,40.89546754
3238,39.30637424
3239,37.71728094
3240,36.12818763
3241,34.53909433
3242,31.6120053
3243,30.50776728
3244,29.40352926
3245,27.4244743
3246,26.78150347
3247,26.9246288
3248,29.76766733
3249,32.61070586
3250,35.45374439
3251,38.29678292
3252,41.13982145
3253,43.98285998
3254,46.99639755
3255,45.16885806
3256,43.34131857
3257,41.51377907
3258,39.68623958
3259,37.85870009
3260,36.0311606
3261,34.19611044
3262,34.19414299
3263,32.56979374
3264,30.7049654
3265,34.05065507
3266,37.39634473
3267,40.74203439
3268,45.6423814
3269,46.0549891
3270,46.46759681
3271,46.88020452
3272,46.21709947
3273,44.53807599
3274,42.85905251
3275,41.18002904
3276,39.50100556
3277,37.82198208
3278,35.58231947
3279,36.19342704
3280,36.80453461
3281,37.41564218
3282,38.02674975
3283,38.63785732
3284,38.82267419
3285,39.96127349
3286,41.09987279
3287,42.23847209
3288,43.37707139
3289,44.5156707
3290,45.65427
3291,46.7928693
3292,47.37104221
3293,45.7221971
3294,44.073352
3295,42.42450689
3296,40.77566179
3297,37.83428797
3298,37.36426328
3299,36.89423858
3300,36.27294617
3301,36.97306431
3302,37.67318245
3303,38.37330059
3304,40.04838651
3305,41.02938871
3306,42.01039092
3307,42.99139312
3308,43.97239533
3309,44.95339754
3310,45.93439974
3311,46.87957376
3312,45.37228076
3313,43.86498775
3314,42.35769475
3315,40.85040174
3316,38.26937172
3317,37.73157036
3318,37.19376901
3319,36.65596765
3320,36.1181663
3321,34.26128571
3322,35.18420662
3323,36.10712752
3324,35.11211779
3325,40.21280511
3326,46.77639766
3327,44.91044259
3328,43.04448751
3329,41.17853243
3330,39.31257735
3331,37.44662227
3332,35.5806672
3333,34.88175752
3334,34.29066549
3335,33.69957347
3336,33.10848144
3337,31.37002138
3338,30.17719204
3339,28.9843627
3340,27.00728825
3341,26.50056867
3342,25.99384909
3343,31.14781182
3344,47.45120571
3345,47.70357939
3346,47.95595306
3347,46.65187828
3348,44.93905044
3349,43.2262226
3350,41.51339476
3351,39.80056692
3352,38.08773908
3353,36.37491125
3354,34.66208341
3355,32.97323419
3356,33.11712137
3357,28.57700101
3358,27.72398494
3359,26.87096887
3360,28.13777688
3361,31.06260213
3362,33.98742738
3363,36.91225263
3364,39.83707788
3365,42.76190313
3366,47.25184075
3367,45.66274745
3368,44.07365415
3369,42.48456084
3370,40.89546754
3371,39.30637424
3372,37.71728094
3373,36.12818763
3374,34.53909433
3375,31.6120053
3376,30.50776728
3377,29.40352926
3378,27.4244743
3379,26.78150347
3380,26.9246288
3381,29.76766733
3382,32.61070586
3383,35.45374439
3384,38.29678292
3385,41.13982145
3386,43.98285998
3387,46.99639755
3388,45.16885806
3389,43.34131857
3390,41.51377907
3391,39.68623958
3392,37.85870009
3393,36.0311606
3394,34.19611044
3395,34.19414299
3396,32.56979374
3397,30.7049654
3398,34.05065507
3399,37.39634473
3400,40.74203439
3401,45.6423814
3402,46.0549891
3403,46.46759681
3404,46.88020452
3405,46.21709947
3406,44.53807599
3407,42.85905251
3408,41.18002904
3409,39.50100556
3410,37.82198208
3411,35.58231947
3412,36.19342704
3413,36.80453461
3414,37.41564218
3415,38.02674975
3416,38.63785732
3417,38.82267419
3418,39.96127349
3419,41.09987279
3420,42.23847209
3421,43.37707139
3422,44.5156707
3423,45.65427
3424,46.7928693
3425,47.37104221
3426,45.7221971
3427,44.073352
3428,42.42450689
3429,40.77566179
3430,37.83428797
3431,37.36426328
3432,36.89423858
3433,36.27294617
3434,36.97306431
3435,37.67318245
3436,38.37330059
3437,40.04838651
3438,41.02938871
3439,42.01039092
3440,42.99139312
3441,43.97239533
3442,44.95339754
3443,45.93439974
3444,46.87957376
3445,45.37228076
3446,43.86498775
3447,42.35769475
3448,40.85040174
3449,38.26937172
3450,37.73157036
3451,37.19376901
3452,36.65596765
3453,36.1181663
3454,34.26128571
3455,35.18420662
3456,36.10712752
3457,35.11211779
3458,40.21280511
3459,46.77639766
3460,44.91044259
3461,43.04448751
3462,41.17853243
3463,39.31257735
3464,37.44662227
3465,35.5806672
3466,34.88175752
3467,34.29066549
3468,33.69957347
